0.0579065295825904,0.0526614106085972,0.0724429855283159,0.0091501365547669,0.042863406923367,0.033780539345438,0.00426938482262325
0.104161067361994,0.00662650020909521,0.0819348600500639,0.0463634669608165,0.0107512048614731,0.0559646071009867,0.0412521887038072
0.104605619545198,0.175562744731164,0.0560088188707823,0.0719366776171593,0.0356504139662116,0.143727420308544,0.0300478143481455
0.140567632374019,0.0771236314460966,0.0404720936372878,0.0439815053451328,0.0380722189201278,0.0575832458125795,0.037083139120704
0.127297822240685,0.186507353878997,0.00774614023028452,0.0838590273975956,0.00434716219281232,0.0999777977724702,0.0101180740761379
0.0537600515985617,0.00673945276338114,0.0461634091158053,0.0277431578797901,0.0149157533217987,0.132987090427979,0.0507467242166846
0.0808497832930504,0.0670722939319303,0.0094910144825501,0.00765288833180722,0.00717754373567714,0.157310766523839,0.00722212361527342
0.107165487316909,0.0116259712108767,0.0412972551335753,0.0330778826161459,0.0229493081116066,0.225838077031388,0.00404951263241893
0.127873451886016,0.11225935452781,0.0140619583190126,0.00603149024767791,0.0241368054994692,0.216127124582622,0.00445548985412966
0.0415243308609228,0.122367334610759,0.00620110133683068,0.0276548742298248,0.0089368757572242,0.0865106878636158,0.0355228133213504
0.0394772717233991,0.107970755289442,0.0128291425020185,0.0210392690694126,0.00503057901865674,0.113238951422674,0.00735177373445921
0.0980750713070294,0.0491090945840367,0.102592510278064,0.0727920859226809,0.0267131591406939,0.0495559158901954,0.0430351554967715
0.117938171856567,0.156563926226247,0.0337784985497117,0.0600502755555399,0.0426445814307803,0.131530833351955,0.0200168900631098
0.0635789981066759,0.0427177298935645,0.0697224574501782,0.0715780916001231,0.0510248327622347,0.0287367998872642,0.0675138961262822
0.0483849451273862,0.0228198003355325,0.0424217122712858,0.00553973338090752,0.0495226879586073,0.128659490270729,0.0232126724460227
0.142312406840115,0.0385587194868105,0.0497181133748244,0.040499173081363,0.0232956344631302,0.105757369317527,0.0496742937100715
0.166707203237017,0.0391766654252672,0.0146839151331585,0.030592455971391,0.00118468640576511,0.050883347030841,0.0251206777001865
0.0677100325901934,0.0131449760801396,0.0639557193248013,0.0929170779120839,0.0290541235973554,0.0713477482813659,0.0116279486512445
0.0555917637650182,0.0865274694940771,0.0316171368998846,0.0689260526004727,0.0250128165372569,0.0558518292025882,0.00108388066304317
0.143530151612783,0.0995610248473166,0.0330016977496443,0.0613278700353403,0.00960404191005159,0.0352799870535644,0.0405147517010496
0.0919433912803707,0.0533518203788911,0.0711672793996977,0.0979846549599097,0.0142475161744235,0.140818517187819,0.00918660213495848
0.0546327675546378,0.0897029059460391,0.0735758453183275,0.0768381159365132,0.0229041306037195,0.03213235732127,0.0221162552120351
0.205818790086953,0.0476901793694187,0.0710078902526,0.055187627604335,0.0349613201266744,0.0551655696439441,0.0304362575540822
